院校名称,年份,省份,科类,批次,最低分,最低位次,平均分,招生人数,院校代码
辽宁中医药大学,2022,陕西,理科,本科二批,449,61364,,,辽宁中医药大学
燕山大学,2022,陕西,理科,本科一批,449,61394,,,燕山大学
陕西理工大学,2022,陕西,理科,本科一批,449,61450,,,陕西理工大学
西安外国语大学,2022,陕西,理科,本科一批,449,61456,,,西安外国语大学
南京晓庄学院,2022,陕西,理科,本科二批,448,61489,,,南京晓庄学院
武汉轻工大学,2022,陕西,理科,本科二批,448,61495,,,武汉轻工大学
天津商业大学,2022,陕西,理科,本科二批,448,61511,,,天津商业大学
太原科技大学,2022,陕西,理科,本科二批,448,61520,,,太原科技大学
湖北师范大学,2022,陕西,理科,本科二批,448,61537,,,湖北师范大学
郑州轻工业大学,2022,陕西,理科,本科二批,448,61544,,,郑州轻工业大学
河北北方学院,2022,陕西,理科,本科二批,448,61577,,,河北北方学院
成都理工大学,2022,陕西,理科,本科二批,448,61705,,,成都理工大学
四川外国语大学,2022,陕西,理科,本科二批,448,61750,,,四川外国语大学
齐鲁工业大学,2022,陕西,理科,本科二批,448,61929,,,齐鲁工业大学
甘肃医学院,2022,陕西,理科,本科二批,448,61936,,,甘肃医学院
上海科学技术职业学院,2022,陕西,文科,专科批,369,62035,,5,上海科学技术职业学院
湖南工商大学,2022,陕西,理科,本科二批,448,62037,,,湖南工商大学
河南理工大学,2022,陕西,理科,本科二批,448,62082,,,河南理工大学
江苏师范大学,2022,陕西,理科,本科二批,448,62086,,,江苏师范大学
成都外国语学院,2022,陕西,文科,专科批,368,62132,,14,成都外国语学院
上海应用技术大学,2022,陕西,理科,本科二批,447,62139,,,上海应用技术大学
安徽中医药大学,2022,陕西,理科,本科二批,447,62400,,,安徽中医药大学
江西电力职业技术学院,2022,陕西,文科,专科批,367,62466,,9,江西电力职业技术学院
武汉民政职业学院,2022,陕西,文科,专科批,367,62520,,6,武汉民政职业学院
内蒙古科技大学包头医学院,2022,陕西,理科,本科二批,447,62627,,,内蒙古科技大学包头医
湖南信息职业技术学院,2022,陕西,文科,专科批,367,62738,,2,湖南信息职业技术学院
成都工业学院,2022,陕西,理科,本科二批,447,62768,,,成都工业学院
沈阳理工大学,2022,陕西,理科,本科二批,446,62839,,,沈阳理工大学
湖北民族大学,2022,陕西,理科,本科二批,446,62885,,,湖北民族大学
河南工业大学,2022,陕西,理科,本科二批,446,63040,,,河南工业大学
无锡学院,2022,陕西,理科,本科二批,446,63162,,,无锡学院
上海工程技术大学,2022,陕西,理科,本科二批,446,63167,,,上海工程技术大学
牡丹江医科大学,2022,陕西,理科,本科二批,446,63179,,,牡丹江医科大学
天津轻工职业技术学院,2022,陕西,文科,专科批,365,63191,,2,天津轻工职业技术学院
上海城建职业学院,2022,陕西,文科,专科批,365,63211,,12,上海城建职业学院
四川轻化工大学,2022,陕西,理科,本科二批,446,63303,,,四川轻化工大学
上海第二工业大学,2022,陕西,理科,本科二批,446,63319,,,上海第二工业大学
山东理工大学,2022,陕西,理科,本科二批,446,63371,,,山东理工大学
宝鸡职业技术学院,2022,陕西,文科,专科批,364,63457,,1000,宝鸡职业技术学院
九江职业大学,2022,陕西,文科,专科批,364,63516,,4,九江职业大学
甘肃政法大学,2022,陕西,理科,本科二批,445,63545,,,甘肃政法大学
安徽农业大学,2022,陕西,理科,本科二批,445,63643,,,安徽农业大学
厦门理工学院,2022,陕西,理科,本科二批,445,63734,,,厦门理工学院
上海电机学院,2022,陕西,理科,本科二批,445,63745,,,上海电机学院
烟台大学,2022,陕西,理科,本科二批,445,63879,,,烟台大学
应急管理大学,2022,陕西,理科,本科二批,445,63917,,,应急管理大学
郑州轻工业大学,2022,陕西,理科,本科二批,445,63944,,,郑州轻工业大学
新疆医科大学,2022,陕西,理科,本科二批,445,63946,,,新疆医科大学
武汉纺织大学,2022,陕西,理科,本科二批,445,63989,,,武汉纺织大学
安庆师范大学,2022,陕西,理科,本科二批,445,64065,,,安庆师范大学
湖北中医药大学,2022,陕西,理科,本科二批,445,64098,,,湖北中医药大学
广东金融学院,2022,陕西,理科,本科二批,445,64100,,,广东金融学院
成都师范学院,2022,陕西,理科,本科二批,445,64176,,,成都师范学院
吉林财经大学,2022,陕西,理科,本科二批,444,64235,,,吉林财经大学
齐齐哈尔医学院,2022,陕西,理科,本科二批,444,64314,,,齐齐哈尔医学院
五邑大学,2022,陕西,理科,本科二批,444,64331,,,五邑大学
山东建筑大学,2022,陕西,理科,本科二批,444,64390,,,山东建筑大学
浙江海洋大学,2022,陕西,理科,本科二批,444,64550,,,浙江海洋大学
大理大学,2022,陕西,理科,本科二批,444,64736,,,大理大学
承德医学院,2022,陕西,理科,本科二批,444,64818,,,承德医学院
华北理工大学,2022,陕西,理科,本科二批,443,64948,,,华北理工大学
曲阜师范大学,2022,陕西,理科,本科二批,443,64956,,,曲阜师范大学
浙江科技大学,2022,陕西,理科,本科二批,443,64957,,,浙江科技大学
西安文理学院,2022,陕西,理科,本科二批,443,64986,,,西安文理学院
江苏航运职业技术学院,2022,陕西,文科,专科批,359,65188,,5,江苏航运职业技术学院
江西医学高等专科学校,2022,陕西,文科,专科批,359,65194,,7,江西医学高等专科学校
广东药科大学,2022,陕西,理科,本科二批,443,65203,,,广东药科大学
西南医科大学,2022,陕西,理科,本科二批,443,65208,,,西南医科大学
安徽工程大学,2022,陕西,理科,本科二批,443,65301,,,安徽工程大学
内蒙古医科大学,2022,陕西,理科,本科二批,443,65307,,,内蒙古医科大学
湖北科技职业学院,2022,陕西,文科,专科批,359,65332,,1,湖北科技职业学院
云南师范大学,2022,陕西,理科,本科二批,443,65333,,,云南师范大学
河北科技工程职业技术大学,2022,陕西,文科,专科批,358,65539,,11,河北科技工程职业技术
太原师范学院,2022,陕西,理科,本科二批,443,65606,,,太原师范学院
河北工程大学,2022,陕西,理科,本科二批,442,65653,,,河北工程大学
山东农业大学,2022,陕西,理科,本科二批,442,65685,,,山东农业大学
山东医药大学,2022,陕西,理科,本科二批,442,65689,,,山东医药大学
安徽建筑大学,2022,陕西,理科,本科二批,442,65706,,,安徽建筑大学
沈阳化工大学,2022,陕西,理科,本科二批,442,65729,,,沈阳化工大学
成都东软学院,2022,陕西,文科,专科批,357,65787,,2,成都东软学院
河南经贸职业学院,2022,陕西,文科,专科批,357,65798,,5,河南经贸职业学院
重庆科技大学,2022,陕西,理科,本科二批,442,65832,,,重庆科技大学
河北科技大学,2022,陕西,理科,本科二批,442,65837,,,河北科技大学
重庆文理学院,2022,陕西,理科,本科二批,442,65883,,,重庆文理学院
大连工业大学,2022,陕西,理科,本科二批,442,65929,,,大连工业大学
云南财经大学,2022,陕西,理科,本科二批,442,65939,,,云南财经大学
河南中医药大学,2022,陕西,理科,本科二批,442,66031,,,河南中医药大学
浙江旅游职业学院,2022,陕西,文科,专科批,356,66181,,3,浙江旅游职业学院
天津职业技术师范大学,2022,陕西,理科,本科二批,442,66181,,,天津职业技术师范大学
南昌医学院,2022,陕西,理科,本科二批,441,66245,,,南昌医学院
桂林理工大学,2022,陕西,理科,本科二批,441,66321,,,桂林理工大学
云南中医药大学,2022,陕西,理科,本科二批,441,66332,,,云南中医药大学
沈阳大学,2022,陕西,理科,本科二批,441,66365,,,沈阳大学
山东政法学院,2022,陕西,理科,本科二批,441,66368,,,山东政法学院
福建江夏学院,2022,陕西,理科,本科二批,441,66371,,,福建江夏学院
长春工业大学,2022,陕西,理科,本科二批,441,66549,,,长春工业大学
广州民航职业技术学院,2022,陕西,文科,专科批,355,66550,,37,广州民航职业技术学院
闽南师范大学,2022,陕西,理科,本科二批,441,66580,,,闽南师范大学
江西中医药大学,2022,陕西,理科,本科二批,441,66631,,,江西中医药大学
北京科技职业大学,2022,陕西,文科,专科批,355,66662,,5,北京科技职业大学
哈尔滨建筑科技职业大学,2022,陕西,文科,专科批,355,66665,,2,哈尔滨建筑科技职业大
兰州财经大学,2022,陕西,理科,本科二批,441,66683,,,兰州财经大学
济宁医学院,2022,陕西,理科,本科二批,441,66685,,,济宁医学院
山东第二医科大学,2022,陕西,理科,本科二批,441,66690,,,山东第二医科大学
新疆第二医学院,2022,陕西,理科,本科二批,441,66718,,,新疆第二医学院
大连大学,2022,陕西,理科,本科二批,441,66799,,,大连大学
嘉兴大学,2022,陕西,理科,本科二批,441,66871,,,嘉兴大学
内蒙古工业大学,2022,陕西,理科,本科二批,441,66881,,,内蒙古工业大学
江西水利电力大学,2022,陕西,理科,本科二批,441,66886,,,江西水利电力大学
鲁东大学,2022,陕西,理科,本科二批,441,66912,,,鲁东大学
西藏民族大学,2022,陕西,理科,本科二批,441,66920,,,西藏民族大学
北京石油化工学院,2022,陕西,理科,本科二批,441,66929,,,北京石油化工学院
山西医药学院,2022,陕西,理科,本科二批,441,66929,,,山西医药学院
中原工学院,2022,陕西,理科,本科二批,440,66996,,,中原工学院
聊城大学,2022,陕西,理科,本科二批,440,67111,,,聊城大学
黑龙江科技大学,2022,陕西,理科,本科二批,440,67219,,,黑龙江科技大学
江苏海洋大学,2022,陕西,理科,本科二批,440,67237,,,江苏海洋大学
河北中医药大学,2022,陕西,理科,本科二批,440,67318,,,河北中医药大学
江西职业技术大学,2022,陕西,文科,专科批,353,67345,,8,江西职业技术大学
天津城建大学,2022,陕西,理科,本科二批,440,67360,,,天津城建大学
长沙学院,2022,陕西,理科,本科二批,440,67363,,,长沙学院
辽宁科技大学,2022,陕西,理科,本科二批,440,67417,,,辽宁科技大学
西藏大学,2022,陕西,理科,本科二批,440,67463,,,西藏大学
郑州工业应用技术学院,2022,陕西,文科,专科批,352,67716,,1,郑州工业应用技术学院
吉林师范大学,2022,陕西,理科,本科二批,439,67819,,,吉林师范大学
北京农学院,2022,陕西,理科,本科二批,439,67859,,,北京农学院
北华大学,2022,陕西,理科,本科二批,439,67920,,,北华大学
淮北师范大学,2022,陕西,理科,本科二批,439,68039,,,淮北师范大学
江苏食品药品职业技术学院,2022,陕西,文科,专科批,350,68060,,5,江苏食品药品职业技术
宁波工程学院,2022,陕西,理科,本科二批,439,68098,,,宁波工程学院
广西电力职业技术学院,2022,陕西,文科,专科批,350,68167,,1,广西电力职业技术学院
金陵科技学院,2022,陕西,理科,本科二批,439,68169,,,金陵科技学院
大连海洋大学,2022,陕西,理科,本科二批,439,68182,,,大连海洋大学
浙江水利水电学院,2022,陕西,理科,本科二批,439,68289,,,浙江水利水电学院
海南经贸职业技术学院,2022,陕西,文科,专科批,349,68398,,7,海南经贸职业技术学院
中国民用航空飞行学院,2022,陕西,理科,本科二批,438,68476,,,中国民用航空飞行学院
贵州理工学院,2022,陕西,理科,本科二批,438,68507,,,贵州理工学院
河北地质大学,2022,陕西,理科,本科二批,438,68514,,,河北地质大学
青海师范大学,2022,陕西,理科,本科二批,438,68708,,,青海师范大学
郑州航空工业管理学院,2022,陕西,理科,本科二批,438,68737,,,郑州航空工业管理学院
重庆第二师范学院,2022,陕西,理科,本科二批,438,68777,,,重庆第二师范学院
豫北医学院,2022,陕西,理科,本科二批,438,68779,,,豫北医学院
南京机电职业技术学院,2022,陕西,文科,专科批,348,68780,,5,南京机电职业技术学院
河北农业大学,2022,陕西,理科,本科二批,438,68791,,,河北农业大学
江苏理工学院,2022,陕西,理科,本科二批,438,68793,,,江苏理工学院
江苏第二师范学院,2022,陕西,理科,本科二批,438,68937,,,江苏第二师范学院
吉首大学,2022,陕西,理科,本科二批,438,68985,,,吉首大学
绵阳师范学院,2022,陕西,理科,本科二批,438,69017,,,绵阳师范学院
临沂大学,2022,陕西,理科,本科二批,438,69088,,,临沂大学
重庆三峡科技大学,2022,陕西,理科,本科二批,437,69147,,,重庆三峡科技大学
河北金融学院,2022,陕西,理科,本科二批,437,69190,,,河北金融学院
天水师范大学,2022,陕西,理科,本科二批,437,69225,,,天水师范大学
广东南华工商职业学院,2022,陕西,文科,专科批,346,69258,,5,广东南华工商职业学院
昆明医科大学,2022,陕西,理科,本科二批,437,69299,,,昆明医科大学
广西警察学院,2022,陕西,理科,本科二批,437,69300,,,广西警察学院
西北民族大学,2022,陕西,理科,本科二批,437,69306,,,西北民族大学
贵州中医药大学,2022,陕西,理科,本科二批,437,69322,,,贵州中医药大学
长春中医药大学,2022,陕西,理科,本科二批,437,69340,,,长春中医药大学
渤海大学,2022,陕西,理科,本科二批,437,69380,,,渤海大学
